,JAHR,KT,Status,Inst,Adr,Ort,Typ,Notfalldienst,Infrastruktur1,Infrastruktur2,Infrastruktur3,Infrastruktur4,RWStatus,Akt,SL,WB,AnzStand,SA,RForm,LA,AmbKonsT,Ptage,PtageStatT,PtageStatMST,Aust,AustStatT,AustStatMST,Neug,NeugStatT,NeugStatMST,pAkutPT,Ops,Gebs,CMIb,CMIn,pAuPat,pPatWAU,pAkPat,pPatWAK,pZusVers,pPatLKP,pPatHOK,TeilsP,Leist,FMHKat,PersA,PersAWB,PersP,PersMT,PersS,PersT,StdBelA,StdBelP,PersAFall,PersPFall,PersMTFall,PersSFall,PersTFall,PersAFallMS,PersPFallMS,PersMTFallMS,PersTFallMS,AnzBelA,AnzBelP (nur ab KZP2010),pMRI_AMB,pMRI_STAT,pCT_AMB,pCT_STAT,pANGIO_AMB,pANGIO_STAT,pDIA_AMB,pDIA_STAT,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,EtDef,FiErg,EtAmb,AmbKonsA,PtageStatA,PtageStatMSA,AustStatA,AustStatMSA,Betten,BettenStatA,DAD,DADakut,DADStatA,DADStatMSA,DADlong,pBettenBel,pBettenBelStatA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,KostAWLFA,KostWBLFA,KostForLFA,ErlAmbStatLangA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,AmbKonsP,PtageStatP,PtageStatMSP,AustStatP,AustStatMSP,BettenStatP,DADStatP,DADStatMSP,pBettenBelStatP,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,KostAWLFP,KostWBLFP,KostForLFP,ErlAmbStatLangP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,AmbKonsR,PtageStatR,PtageStatMSR,AustStatR,AustStatMSR,BettenStatR,DADStatR,DADStatMSR,pBettenBelStatR,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,KostAWLFR,KostWBLFR,KostForLFR,ErlAmbStatLangR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,AmbKonsB,PtageStatB,PtageStatMSB,AustStatB,AustStatMSB,BettenStatB,DADStatB,DADStatMSB,pBettenBelStatB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,KostAWLFB,KostWBLFB,KostForLFB,ErlAmbStatLangB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB,PTageLang,AustLang,KostLangT
950,2011,AI,,Kantonales Spital Appenzell,Sonnhalde 2a,9050 Appenzell,K123,,,,,,oeff,A,NF,BGs,1.0,,,,,,7963.0,,,1347.0,,,145.0,,,2.0,1.0,0.688,0.693,,1.3907,,24.3116,,23.9735,86.4238,,,,2.6,,50.44,24.25,,120.26,,,0.19,3.74,1.8,,8.93,,,,,22.0,0.0,,,,,,,,,9794625.0,1724763.0,6695777.0,18215165.0,10556728.0,940718.0,6370671.0,,-6370671.0,,,7963.0,,1347.0,,,27.0,,,5.9,,,,80.8,3478160.0,2874096.0,13187000.0,8307975.0,639206.0,2975732.0,227124.0,0.0,0.0,,,,,2685522.0,2087682.0,8127342.0,3617774.0,100.0,1929894.0,69.1,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
951,2011,AI,,Hof Weissbad AG Nachbehandlungszentrum,Im Park 1,9057 Weissbad,K221,,,,,,priv,R,,,1.0,,,,,,5878.0,,,364.0,,,0.0,,,0.0,0.0,,,,3.9548,,95.0,,97.7401,96.0452,,,,2.3,,4.04,11.35,,173.99,,,0.63,1.11,3.12,,47.8,,,,,0.0,0.0,,,,,,,,,10419000.0,3114000.0,5921000.0,19454000.0,5096400.0,14765000.0,0.0,,500000.0,,,0.0,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,5878.0,,364.0,,18.0,16.1,,89.5,2397000.0,0.0,3855000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2033000.0,0.0,17862000.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
952,2011,AR,,Spitalverbund AR Spital Herisau,Spitalstrasse 6,9100 Herisau,K122,,,,,,oeff,A,,"Arzt, BGs",1.0,MRI,,,,,27202.0,,,3998.0,,,30.0,,,3.0,2.0,0.808,0.815,,2.8277,,33.1829,,15.4757,89.7194,,,,34.23,,142.22,39.06,,288.79,,,0.86,3.56,0.98,,7.22,,,,,18.0,0.0,,,,,,,,,27088147.0,976830.0,13215989.0,44916169.0,25421362.0,2306665.0,13522418.0,,-13498418.0,,,27202.0,,3998.0,,,91.0,,,6.8,,,,81.9,10972501.0,9774385.0,33668183.0,20169472.0,736228.0,7413924.0,228529.0,0.0,0.0,,,,,9237232.0,8322642.0,19871053.0,8019036.0,100.0,5355829.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
953,2011,AR,,Spitalverbund AR Spital Heiden,Werdstrasse 1,9410 Heiden,K122,,,,,,oeff,A,,"Arzt, BGs",1.0,CT,,,,,16044.0,,,2435.0,,,501.0,,,2.0,3.0,0.701,0.711,,0.6441,,47.1853,,13.6271,88.6102,,,,27.19,,77.81,40.65,,211.33,,,1.12,3.2,1.67,,8.68,,,,,18.0,3.0,,,,,,,,,18332363.0,861245.0,6981885.0,28445619.0,15972114.0,1958556.0,8497974.0,,-7827306.0,,,16044.0,,2435.0,,,50.0,,,6.6,,,,87.9,7323260.0,6631531.0,20083329.0,11048618.0,466104.0,4117969.0,159444.0,0.0,0.0,,,,,8063555.0,6312645.0,13218693.0,4517595.0,100.0,3383460.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
954,2011,AR,,Spitalverbund AR Psychiatrisches Zentrum,Krombach 3,9100 Herisau,K211,,,,,,oeff,P,,"Arzt, BGs",1.0,,,,,,19700.0,,,510.0,,,0.0,,,0.0,0.0,,,,4.0856,,40.9736,,0.0,99.8054,,,,13.48,,122.12,12.55,,258.42,,,2.64,23.95,2.46,,50.67,,,,,0.0,0.0,,,,,,,,,19927476.0,382409.0,5216902.0,25596279.0,13877000.0,1386020.0,9536875.0,,-8098759.0,,,0.0,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,19700.0,,510.0,,54.0,38.6,,99.9,3715160.0,3715160.0,11527563.0,11527563.0,217863.0,0.0,0.0,7860655.0,0.0,,,,,3272573.0,1546646.0,6276180.0,6258823.0,100.0,0.0,,6028273.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
955,2011,AR,,Klinik Gais AG Fachklinik für kardiale & psychosomatische Rehabilitation,Gäbrisstrasse 1172,9056 Gais,K221,,,,,,priv,R,,"MSt, Arzt, BGs",1.0,,,,,,34738.0,,,1440.0,,,0.0,,,0.0,0.0,,,,2.4733,,94.7224,,24.9332,99.5321,,,,11.74,,13.15,20.85,,105.44,,,0.82,0.91,1.45,,7.32,,,,,0.0,0.0,,,,,,,,,9892973.0,168774.0,3830790.0,14196737.0,11491912.0,1457625.0,0.0,,1130143.0,,,0.0,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,34738.0,,1440.0,,120.0,24.1,,79.3,262094.0,262094.0,14208411.0,10485008.0,1441556.0,3635415.0,487250.0,0.0,0.0,,,,,384248.0,349480.0,11110066.0,7635905.0,100.0,3409758.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
956,2011,AR,,Rheinburg_Klinik,Dorf,9428 Walzenhausen,K221,,,,,,priv,R,,"Arzt, BGs",1.0,,,,,,19746.0,,,665.0,,,0.0,,,0.0,0.0,,,,7.8322,,87.1017,,57.7622,94.5455,,,,7.34,,38.94,31.6,,117.39,,,1.1,5.86,4.75,,17.65,,,,,0.0,0.0,,,,,,,,,10923317.0,2143697.0,2539936.0,15664210.0,14783658.0,604157.0,0.0,,-243500.0,,,0.0,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,19746.0,,665.0,,60.0,29.7,,90.2,731705.0,731705.0,14229402.0,6444504.0,649528.0,7219818.0,736101.0,0.0,0.0,,,,,433729.0,433729.0,14954082.0,5435597.0,100.0,6123125.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
957,2011,AR,,Hirslanden Klinik am Rosenberg,Hasenbühlstrasse 11,9410 Heiden,K231,,,,,,priv,A,,"MSt, BGs",1.0,,,,,,18028.0,,,2934.0,,,0.0,,,4.0,0.0,1.019,1.009,,4.1837,,87.043,,67.3469,60.7823,,,,6.16,,52.93,43.35,,158.55,,,0.21,1.8,1.48,,5.4,,,,,25.0,0.0,,,,,,,,,15467777.0,1971909.0,9870996.0,27353355.0,28696967.0,2096656.0,0.0,,3440267.0,,,18028.0,,2934.0,,,56.0,,,6.1,,,,88.2,3356245.0,3356245.0,23398023.0,3147520.0,357044.0,13400079.0,1443624.0,0.0,0.0,,,,,1188034.0,1184193.0,25643374.0,2630201.0,100.0,9760241.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
958,2011,AR,,Berit Paracelsus_Klinik AG,Steinweg 1,9052 Niederteufen,K231,,,,,,priv,"A, R",,BGs,1.0,,,,,,9052.0,,,1339.0,,,0.0,,,2.0,0.0,1.015,0.991,,0.6618,,90.4515,,40.7353,72.6471,,,,0.0,,24.14,8.26,,58.48,,,0.0,1.8,0.62,,4.37,,,,,0.0,0.0,,,,,,,,,5453183.0,1031906.0,10099069.0,16591902.0,16853895.0,252645.0,0.0,,739603.0,,,7789.0,,1241.0,,,21.3,,,6.3,,,,100.0,1630081.0,1425125.0,14439359.0,6147442.0,566589.0,6545234.0,511556.0,0.0,0.0,,,,,1537330.0,1269955.0,14769873.0,6066092.0,100.0,7232090.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1263.0,,98.0,,3.5,12.9,,100.0,0.0,0.0,503629.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,543089.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
959,2011,AR,,Augenklinik Dr. A. Scarpatetti AG,Gremmstrasse 17,9053 Teufen AR,K235,,,,,,priv,A,NF,,1.0,,,,,,1066.0,,,806.0,,,0.0,,,2.0,0.0,,,,2.381,,82.9268,,98.4127,92.8571,,,,2.53,,5.47,2.52,,18.39,,,0.31,0.68,0.31,,2.28,,,,,4.0,0.0,,,,,,,,,2482305.0,428091.0,1315881.0,4226283.0,5310728.0,52030.0,0.0,,1136477.0,,,1066.0,,806.0,,,19.2,,,1.3,,,,15.2,370399.0,370399.0,404483.0,0.0,0.0,404483.0,0.0,0.0,0.0,,,,,2621861.0,2555100.0,2740896.0,1784062.0,100.0,892030.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
960,2011,BE,,Inselspital Bern,Freiburgstrasse 18,3010 Bern,K111,,,,,,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",1.0,"MRI, CT, CC, LB, Lito",,,,,296785.0,,,38386.0,,,877.0,,,34.0,5.0,1.397,1.436,,1.3309,,24.9375,,16.8311,89.5637,,,,1122.73,,2491.39,796.35,,6360.89,,,2.92,6.49,2.07,,16.57,,,,,0.0,0.0,,,,,,,,,685506437.0,64580608.0,326642859.0,1077810593.0,926734801.0,93516971.0,97465000.0,,42698653.0,,,290338.0,,38266.0,,,900.0,,,7.6,,,,88.4,281401666.0,235159850.0,665454486.0,436697111.0,36657169.0,101947565.0,8577736.0,0.0,96745513.0,,,,,268619865.0,230855231.0,703017182.0,425590410.0,54.4,99966020.0,56.5,97465000.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,6447.0,,120.0,,18.0,53.7,,98.1,0.0,0.0,9275349.0,5625850.0,535267.0,1755360.0,163396.0,0.0,0.0,,,,,0.0,0.0,6521349.0,3059865.0,100.0,1060937.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
961,2011,BE,,Spital Netz Bern AG,Morillonstrasse 77,3007 Bern,K112,,,,,,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",6.0,"MRI, CT",,,,,144224.0,,,21458.0,,,787.0,,,12.0,5.0,0.917,0.896,,0.3634,,4.1138,,16.6253,93.5321,,,,229.06,,782.9,229.04,,1799.76,,,1.07,3.65,1.07,,8.39,,,,,67.0,0.0,,,,,,,,,181647722.0,8051860.0,78073473.0,269815921.0,245578101.0,23128926.0,0.0,,0.0,,,110414.0,,19673.0,,,393.6,,,5.6,,,,76.9,51786684.0,43109158.0,187515391.0,99169940.0,7894392.0,0.0,0.0,0.0,0.0,,,,,37169523.0,31323034.0,93944485.0,40541857.0,100.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,33810.0,,1785.0,,104.0,18.9,,89.1,988932.0,988881.0,15565975.0,8065832.0,863489.0,0.0,0.0,0.0,0.0,,,,,1248663.0,1229341.0,8597949.0,3300179.0,100.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
962,2011,BE,,Spital Thun_Simmental_Saanenland AG,Krankenhausstrasse 12,3600 Thun,K112,,,,,,oeff,A,"NF, IPS","MSt, Arzt, BGs",5.0,CT,,,,,96900.0,,,15463.0,,,1022.0,,,9.0,4.0,0.915,0.895,,1.4932,,3.7119,,16.7124,91.864,,,,162.53,,633.01,147.07,,1207.53,,,1.05,4.09,0.95,,7.81,,,,,42.0,2.0,,,,,,,,,127779189.0,5319915.0,68132644.0,201307970.0,120421712.0,16274469.0,65573772.0,,997113.0,,,96900.0,,15463.0,,,279.6,,,6.3,,,,94.9,52457648.0,46820674.0,137522099.0,104249160.0,8086295.0,0.0,0.0,0.0,0.0,,,,,44640844.0,37647582.0,132439963.0,101372655.0,45.7,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
963,2011,BE,,Spitalzentrum Biel,Vogelsang 84,2502 Biel,K112,,,,,,oeff,"A, R","NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT, Lito",,,,,85138.0,,,12487.0,,,891.0,,,6.0,5.0,0.838,0.866,,0.4501,,5.2824,,16.0047,91.0225,,,,140.06,,484.61,117.3,,1088.08,,,1.12,3.88,0.94,,8.71,,,,,33.0,3.0,,,,,,,,,115683229.0,3517986.0,47084294.0,172129523.0,159371442.0,7118506.0,0.0,,1157558.0,,,80848.0,,12286.0,,,244.0,,,6.6,,,,90.8,50717244.0,46171429.0,113841409.0,79604947.0,6921102.0,23201329.0,1854759.0,0.0,0.0,,,,,44613035.0,40906547.0,118312331.0,69104642.0,50.5,26861698.0,50.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,4290.0,,201.0,,13.0,21.3,,90.4,0.0,0.0,3194329.0,3194329.0,296825.0,0.0,0.0,283541.0,0.0,,,,,0.0,0.0,3459225.0,3459225.0,32.5,0.0,,105359.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
964,2011,BE,,Lindenhofspital,Bremgartenstrasse 117,3012 Bern,K112,,,,,,priv,"A, P","NF, IPS",BGs,1.0,"MRI, CT, LB",,,,,76320.0,,,13316.0,,,1121.0,,,12.0,3.0,0.932,0.896,,0.2293,,12.3825,,31.2118,94.3302,,,,13.39,,426.64,107.0,,822.29,,,0.1,3.2,0.8,,6.18,,,,,140.0,0.0,,,,,,,,,74763142.0,21326740.0,95829682.0,191919564.0,180745086.0,10201641.0,996037.0,,23199.0,,,71751.0,,13222.0,,,221.0,,,5.4,,,,88.9,32991390.0,30265700.0,127945775.0,79875760.0,4490094.0,44498843.0,2478079.0,0.0,0.0,,,,,36188135.0,35211757.0,134592181.0,79420500.0,100.0,52399087.0,100.0,0.0,,4569.0,,94.0,,15.0,48.6,,83.5,820391.0,820392.0,3514404.0,2456332.0,373873.0,694419.0,78200.0,0.0,0.0,,,,,655492.0,655492.0,4079433.0,2250078.0,100.0,663302.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
965,2011,BE,,Salem_Spital,Schänzlistrasse 39,3013 Bern,K121,,,,,,priv,A,NF,"MSt, Arzt, BGs",1.0,"MRI, CT",,,,,55913.0,,,9678.0,,,1048.0,,,8.0,3.0,0.878,0.85,,0.2199,,10.6999,,28.3724,93.1268,,,,56.49,,223.34,116.61,,527.59,,,0.58,2.31,1.2,,5.45,,,,,120.0,0.0,,,,,,,,,52499443.0,17523580.0,44792239.0,115143944.0,96976336.0,13989083.0,0.0,,-4178525.0,,,55913.0,,9678.0,,,169.0,,,5.8,,,,90.6,20264094.0,0.0,75673886.0,48472379.0,4222205.0,27612616.0,2115410.0,0.0,0.0,,,,,16105732.0,0.0,84028548.0,50856681.0,100.0,32092959.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
966,2011,BE,,SRO Spital Region Oberaargau AG  ,St. Urbanstrasse 67,4900 Langenthal,K121,,,,,,oeff,A,"NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT",,,,,52761.0,,,7402.0,,,551.0,,,5.0,3.0,0.834,0.85,,0.2726,,11.2064,,12.9228,92.504,,,,94.37,,291.74,80.62,,700.57,,,1.27,3.94,1.09,,9.46,,,,,13.0,0.0,,,,,,,,,74564988.0,2885893.0,40048504.0,117499385.0,70245076.0,9545963.0,37774684.0,,66338.0,,,52761.0,,7402.0,,,166.0,,,7.1,,,,87.1,39118271.0,33375685.0,73673294.0,56382039.0,3593628.0,6716400.0,531083.0,0.0,0.0,,,,,31234482.0,26699437.0,39529412.0,51301671.0,50.6,7581600.0,50.6,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
967,2011,BE,,Spitäler FMI AG,Weissenaustrasse 27,3800 Unterseen,K121,,,,,,oeff,A,"NF, IPS","MSt, Arzt, BGs",3.0,"MRI, CT",,,,,52748.0,,,9149.0,,,528.0,,,7.0,4.0,0.856,0.818,,5.4652,,5.662,,13.8266,88.4045,,,,84.38,,255.37,127.77,,603.44,,,0.92,2.79,1.4,,6.6,,,,,35.0,7.0,,,,,,,,,72810074.0,3392692.0,37917628.0,114146523.0,69951775.0,9829679.0,37233224.0,,2889810.0,,,52748.0,,9149.0,,,152.1,,,5.8,,,,95.0,28312974.0,24444186.0,80249618.0,58684481.0,5362375.0,0.0,0.0,3402.0,0.0,,,,,27012688.0,21139040.0,74895116.0,27605563.0,100.0,0.0,,1379.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
968,2011,BE,,Regionalspital Emmental AG,Oberburgstrasse 54,3400 Burgdorf,K121,,,,,,oeff,A,"NF, IPS","MSt, Arzt, BGs",2.0,"MRI, CT",,,,,51120.0,,,8097.0,,,472.0,,,6.0,3.0,0.876,0.865,,0.3111,,2.9242,,10.6925,95.1492,,,,94.65,,272.02,110.37,,656.1,,,1.17,3.36,1.36,,8.1,,,,,31.0,0.0,,,,,,,,,72949761.0,4094508.0,39510263.0,117203114.0,104190829.0,9491625.0,1495300.0,,973191.0,,,51120.0,,8097.0,,,154.8,,,6.3,,,,90.5,36701186.0,32581213.0,74867008.0,62060030.0,5303962.0,8885029.0,661724.0,0.0,0.0,,,,,32529648.0,28764299.0,73242726.0,61646147.0,45.0,7451661.0,100.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
